Image_ID,Age,Gender,Race
28_0_1_20170117202354238,28,0,1
28_0_1_20170120220341425,28,0,1
28_0_2_20161219192654931,28,0,2
28_0_2_20170104021218340,28,0,2
28_0_2_20170104022635829,28,0,2
28_0_2_20170107212142294,28,0,2
28_0_2_20170112213615815,28,0,2
28_0_2_20170113190312841,28,0,2
28_0_2_20170116162019874,28,0,2
28_0_2_20170116162117606,28,0,2
28_0_2_20170116162328748,28,0,2
28_0_2_20170116162829960,28,0,2
28_0_2_20170116163443678,28,0,2
28_0_2_20170116163928068,28,0,2
28_0_2_20170116164225550,28,0,2
28_0_2_20170116164233720,28,0,2
28_0_2_20170116164346840,28,0,2
28_0_2_20170116164352558,28,0,2
28_0_2_20170116165016235,28,0,2
28_0_2_20170116170649686,28,0,2
28_0_2_20170116170855714,28,0,2
28_0_2_20170116170900610,28,0,2
28_0_2_20170116172213528,28,0,2
28_0_2_20170116173230898,28,0,2
28_0_2_20170116175154482,28,0,2
28_0_2_20170116180337639,28,0,2
28_0_2_20170116190025951,28,0,2
28_0_2_20170116190048260,28,0,2
28_0_2_20170116190050357,28,0,2
28_0_2_20170116190109349,28,0,2
28_0_2_20170116190154379,28,0,2
28_0_2_20170116191256645,28,0,2
28_0_2_20170116191441850,28,0,2
28_0_2_20170116191850216,28,0,2
28_0_2_20170116192652371,28,0,2
28_0_2_20170116192951554,28,0,2
28_0_2_20170116193003015,28,0,2
28_0_2_20170116214450969,28,0,2
28_0_2_20170116220607771,28,0,2
28_0_2_20170117020805001,28,0,2
28_0_2_20170117135248701,28,0,2
28_0_2_20170117141552570,28,0,2
28_0_2_20170119180256157,28,0,2
28_0_3_20170104194548120,28,0,3
28_0_3_20170104214636285,28,0,3
28_0_3_20170104214745317,28,0,3
28_0_3_20170104215616229,28,0,3
28_0_3_20170104215712759,28,0,3
28_0_3_20170104220237582,28,0,3
28_0_3_20170104220242582,28,0,3
28_0_3_20170104220258078,28,0,3
28_0_3_20170104220743173,28,0,3
28_0_3_20170104230628769,28,0,3
28_0_3_20170104232323178,28,0,3
28_0_3_20170104232432992,28,0,3
28_0_3_20170105175516710,28,0,3
28_0_3_20170109002910810,28,0,3
28_0_3_20170113153014880,28,0,3
28_0_3_20170116024927038,28,0,3
28_0_3_20170116214434468,28,0,3
28_0_3_20170116223108046,28,0,3
28_0_3_20170117020054178,28,0,3
28_0_3_20170117020056667,28,0,3
28_0_3_20170117020733772,28,0,3
28_0_3_20170117120957310,28,0,3
28_0_3_20170117120959404,28,0,3
28_0_3_20170117121559306,28,0,3
28_0_3_20170117144207130,28,0,3
28_0_3_20170117180210549,28,0,3
28_0_3_20170117180213062,28,0,3
28_0_3_20170117180432854,28,0,3
28_0_3_20170119144359718,28,0,3
28_0_3_20170119162759516,28,0,3
28_0_3_20170119162805164,28,0,3
28_0_3_20170119163006483,28,0,3
28_0_3_20170119164001559,28,0,3
28_0_3_20170119164109405,28,0,3
28_0_3_20170119164321820,28,0,3
28_0_3_20170119165902487,28,0,3
28_0_3_20170119194426537,28,0,3
28_0_3_20170119194430402,28,0,3
28_0_3_20170119194431378,28,0,3
28_0_3_20170119194432235,28,0,3
28_0_3_20170119194434459,28,0,3
28_0_3_20170119194435555,28,0,3
28_0_3_20170119194436435,28,0,3
28_0_3_20170119194437131,28,0,3
28_0_3_20170119194437893,28,0,3
28_0_3_20170119194439188,28,0,3
28_0_3_20170119194452931,28,0,3
28_0_3_20170119194453659,28,0,3
28_0_3_20170119194455730,28,0,3
28_0_3_20170119194456586,28,0,3
28_0_3_20170119194457163,28,0,3
28_0_3_20170119194502757,28,0,3
28_0_3_20170119194503787,28,0,3
28_0_3_20170119194504450,28,0,3
28_0_3_20170119194505019,28,0,3
28_0_3_20170119194505829,28,0,3
28_0_3_20170119194506507,28,0,3
28_0_3_20170119194507123,28,0,3
28_0_3_20170119194507819,28,0,3
28_0_3_20170119194508397,28,0,3
28_0_3_20170119194509114,28,0,3
28_0_3_20170119194509691,28,0,3
28_0_3_20170119194510275,28,0,3
28_0_3_20170119194510875,28,0,3
28_0_3_20170119194511483,28,0,3
28_0_3_20170119194512051,28,0,3
28_0_3_20170119194512651,28,0,3
28_0_3_20170119194513211,28,0,3
28_0_3_20170119194513954,28,0,3
28_0_3_20170119194514838,28,0,3
28_0_3_20170119194526899,28,0,3
28_0_3_20170119194554827,28,0,3
28_0_3_20170119194622939,28,0,3
28_0_3_20170119194624019,28,0,3
28_0_3_20170119194658235,28,0,3
28_0_3_20170119194719106,28,0,3
28_0_3_20170119194725939,28,0,3
28_0_3_20170119194726564,28,0,3
28_0_3_20170119194727459,28,0,3
28_0_3_20170119194803955,28,0,3
28_0_3_20170119194805417,28,0,3
28_0_3_20170119194806419,28,0,3
28_0_3_20170119194807411,28,0,3
28_0_3_20170119194808322,28,0,3
28_0_3_20170119194816922,28,0,3
28_0_3_20170119194817585,28,0,3
28_0_3_20170119194818178,28,0,3
28_0_3_20170119194818890,28,0,3
28_0_3_20170119194819469,28,0,3
28_0_3_20170119194909970,28,0,3
28_0_3_20170119194919803,28,0,3
28_0_3_20170119194920547,28,0,3
28_0_3_20170119194921298,28,0,3
28_0_3_20170119194921883,28,0,3
28_0_3_20170119194926283,28,0,3
28_0_3_20170119194927291,28,0,3
28_0_3_20170119194927932,28,0,3
28_0_3_20170119194928605,28,0,3
28_0_3_20170119194929221,28,0,3
28_0_3_20170119194929915,28,0,3
28_0_3_20170119194930475,28,0,3
28_0_3_20170119194935202,28,0,3
28_0_3_20170119194935947,28,0,3
28_0_3_20170119194936611,28,0,3
28_0_3_20170119194937372,28,0,3
28_0_3_20170119194942867,28,0,3
28_0_3_20170119211528073,28,0,3
28_0_3_20170119211740328,28,0,3
28_0_3_20170119211746169,28,0,3
28_0_3_20170119211807137,28,0,3
28_0_3_20170120220130530,28,0,3
28_0_4_20170103184156947,28,0,4
28_0_4_20170103213024052,28,0,4
28_0_4_20170103235229669,28,0,4
28_0_4_20170103235312020,28,0,4
28_0_4_20170103235541444,28,0,4
28_0_4_20170103235814852,28,0,4
28_0_4_20170103235818508,28,0,4
28_0_4_20170103235827230,28,0,4
28_0_4_20170104201846426,28,0,4
28_0_4_20170105162459467,28,0,4
28_0_4_20170105163451675,28,0,4
28_0_4_20170105163707258,28,0,4
28_0_4_20170105183852672,28,0,4
28_0_4_20170109002923202,28,0,4
28_0_4_20170109002937845,28,0,4
28_0_4_20170109140345949,28,0,4
28_0_4_20170113150805663,28,0,4
28_0_4_20170116002326539,28,0,4
28_0_4_20170116182445736,28,0,4
28_0_4_20170116183505479,28,0,4
28_0_4_20170116210338902,28,0,4
28_0_4_20170116214318093,28,0,4
28_0_4_20170116220531686,28,0,4
28_0_4_20170117020639219,28,0,4
28_0_4_20170117020801701,28,0,4
28_0_4_20170117021421106,28,0,4
28_0_4_20170117180230348,28,0,4
28_0_4_20170117190111300,28,0,4
28_0_4_20170117202304407,28,0,4
28_0_4_20170117202313951,28,0,4
28_0_4_20170117202324814,28,0,4
28_0_4_20170117202327093,28,0,4
28_0_4_20170117202418494,28,0,4
28_0_4_20170117202427928,28,0,4
28_0_4_20170117202457142,28,0,4
28_1_0_20170103180500095,28,1,0
28_1_0_20170103180926608,28,1,0
28_1_0_20170103181241664,28,1,0
28_1_0_20170103181535329,28,1,0
28_1_0_20170103181722585,28,1,0
28_1_0_20170103182217768,28,1,0
28_1_0_20170103182242233,28,1,0
28_1_0_20170103182305562,28,1,0
28_1_0_20170103182323771,28,1,0
28_1_0_20170103183935666,28,1,0
28_1_0_20170104021158812,28,1,0
28_1_0_20170104165123368,28,1,0
28_1_0_20170104165233241,28,1,0
28_1_0_20170104171611673,28,1,0
28_1_0_20170104172639340,28,1,0
28_1_0_20170104181551957,28,1,0
28_1_0_20170104181556245,28,1,0
28_1_0_20170104183435637,28,1,0
28_1_0_20170104233637946,28,1,0
28_1_0_20170105000649036,28,1,0
28_1_0_20170105162423130,28,1,0
28_1_0_20170105162552899,28,1,0
28_1_0_20170105164921188,28,1,0
28_1_0_20170105165058893,28,1,0
28_1_0_20170105183923408,28,1,0
28_1_0_20170105184006661,28,1,0
28_1_0_20170108224157680,28,1,0
28_1_0_20170108225418569,28,1,0
28_1_0_20170108225857948,28,1,0
28_1_0_20170109003005024,28,1,0
28_1_0_20170109003515954,28,1,0
28_1_0_20170109141748286,28,1,0
28_1_0_20170111182452808,28,1,0
28_1_0_20170112203956699,28,1,0
28_1_0_20170112235047937,28,1,0
28_1_0_20170112235141673,28,1,0
28_1_0_20170112235158504,28,1,0
28_1_0_20170112235209623,28,1,0
28_1_0_20170113001234883,28,1,0
28_1_0_20170114032127194,28,1,0
28_1_0_20170115235915388,28,1,0
28_1_0_20170116000534759,28,1,0
28_1_0_20170116000542977,28,1,0
28_1_0_20170116164219746,28,1,0
28_1_0_20170116164616853,28,1,0
28_1_0_20170116165656582,28,1,0
28_1_0_20170116173054767,28,1,0
28_1_0_20170116192508046,28,1,0
28_1_0_20170116200848585,28,1,0
28_1_0_20170116201648691,28,1,0
28_1_0_20170116202056699,28,1,0
28_1_0_20170116205749382,28,1,0
28_1_0_20170116211814489,28,1,0
28_1_0_20170116211818606,28,1,0
28_1_0_20170116213524092,28,1,0
28_1_0_20170116214208669,28,1,0
28_1_0_20170116214232243,28,1,0
28_1_0_20170116214251849,28,1,0
28_1_0_20170116220243853,28,1,0
28_1_0_20170116220300753,28,1,0
28_1_0_20170116220923600,28,1,0
28_1_0_20170116221705370,28,1,0
28_1_0_20170116221757650,28,1,0
28_1_0_20170116221840111,28,1,0
28_1_0_20170116221850018,28,1,0
28_1_0_20170116222126409,28,1,0
28_1_0_20170116223114979,28,1,0
28_1_0_20170116223825024,28,1,0
28_1_0_20170116235010441,28,1,0
28_1_0_20170117003302256,28,1,0
28_1_0_20170117020138207,28,1,0
28_1_0_20170117021234085,28,1,0
28_1_0_20170117022353982,28,1,0
28_1_0_20170117092254042,28,1,0
28_1_0_20170117121818523,28,1,0
28_1_0_20170117121841046,28,1,0
28_1_0_20170117121842806,28,1,0
28_1_0_20170117121929252,28,1,0
28_1_0_20170117122001989,28,1,0
28_1_0_20170117122002945,28,1,0
28_1_0_20170117122004211,28,1,0
28_1_0_20170117122005148,28,1,0
28_1_0_20170117122006023,28,1,0
28_1_0_20170117122007101,28,1,0
28_1_0_20170117122007867,28,1,0
28_1_0_20170117122008648,28,1,0
28_1_0_20170117122009585,28,1,0
28_1_0_20170117122010726,28,1,0
28_1_0_20170117140041948,28,1,0
28_1_0_20170117144930395,28,1,0
28_1_0_20170117164649676,28,1,0
28_1_0_20170117174702574,28,1,0
28_1_0_20170117175333441,28,1,0
28_1_0_20170117180322086,28,1,0
28_1_0_20170117180423496,28,1,0
28_1_0_20170117180659169,28,1,0
28_1_0_20170117180702119,28,1,0
28_1_0_20170117180704448,28,1,0
28_1_0_20170117180706025,28,1,0
28_1_0_20170117180707457,28,1,0
28_1_0_20170117180708809,28,1,0
28_1_0_20170117180714552,28,1,0
28_1_0_20170117180716305,28,1,0
28_1_0_20170117180720738,28,1,0
28_1_0_20170117180723706,28,1,0
28_1_0_20170117183207853,28,1,0
28_1_0_20170117184735527,28,1,0
28_1_0_20170117190450170,28,1,0
28_1_0_20170117191714643,28,1,0
28_1_0_20170117193022560,28,1,0
28_1_0_20170117202529215,28,1,0
28_1_0_20170117202555320,28,1,0
28_1_0_20170117202609983,28,1,0
28_1_0_20170117202621022,28,1,0
28_1_0_20170117204457679,28,1,0
28_1_0_20170119155143777,28,1,0
28_1_0_20170119194946890,28,1,0
28_1_0_20170120140301800,28,1,0
28_1_1_20170103182939570,28,1,1
28_1_1_20170103225945785,28,1,1
28_1_1_20170105003322373,28,1,1
28_1_1_20170109132457432,28,1,1
28_1_1_20170109132733613,28,1,1
28_1_1_20170112202844634,28,1,1
28_1_1_20170112204434315,28,1,1
28_1_1_20170112204611851,28,1,1
28_1_1_20170112204756098,28,1,1
28_1_1_20170112204819027,28,1,1
28_1_1_20170112210934053,28,1,1
28_1_1_20170112211124102,28,1,1
28_1_1_20170112211316328,28,1,1
28_1_1_20170112211531805,28,1,1
28_1_1_20170112211535716,28,1,1
28_1_1_20170112211545692,28,1,1
28_1_1_20170112211718717,28,1,1
28_1_1_20170112213623429,28,1,1
28_1_1_20170112213628607,28,1,1
28_1_1_20170112213654111,28,1,1
28_1_1_20170112220128599,28,1,1
28_1_1_20170112220225407,28,1,1
28_1_1_20170112222156481,28,1,1
28_1_1_20170112222231219,28,1,1
28_1_1_20170112230622262,28,1,1
28_1_1_20170112230737559,28,1,1
28_1_1_20170112231943575,28,1,1
28_1_1_20170112233537928,28,1,1
28_1_1_20170112234143831,28,1,1
28_1_1_20170112234152465,28,1,1
28_1_1_20170112234500344,28,1,1
28_1_1_20170112234526480,28,1,1
28_1_1_20170112234557232,28,1,1
28_1_1_20170112234742977,28,1,1
28_1_1_20170112235036823,28,1,1
28_1_1_20170112235203401,28,1,1
28_1_1_20170113001154099,28,1,1
28_1_1_20170113001655787,28,1,1
28_1_1_20170113001920244,28,1,1
28_1_1_20170113002039715,28,1,1
28_1_1_20170113003529300,28,1,1
28_1_1_20170113005333198,28,1,1
28_1_1_20170113010410263,28,1,1
28_1_1_20170113012030016,28,1,1
28_1_1_20170113012508729,28,1,1
28_1_1_20170113012524543,28,1,1
28_1_1_20170113012538431,28,1,1
28_1_1_20170113012541073,28,1,1
28_1_1_20170113012805025,28,1,1
28_1_1_20170113150922335,28,1,1
28_1_1_20170114031108125,28,1,1
28_1_1_20170114031123751,28,1,1
28_1_1_20170115235013113,28,1,1
28_1_1_20170115235613653,28,1,1
28_1_1_20170116000515902,28,1,1
28_1_1_20170116013959188,28,1,1
28_1_1_20170116014109875,28,1,1
28_1_1_20170116021913149,28,1,1
28_1_1_20170116021944520,28,1,1
28_1_1_20170116023923708,28,1,1
28_1_1_20170116024015361,28,1,1
28_1_1_20170116152550099,28,1,1
28_1_1_20170116164109844,28,1,1
28_1_1_20170116164405234,28,1,1
28_1_1_20170116164832811,28,1,1
28_1_1_20170116170856613,28,1,1
28_1_1_20170116171225686,28,1,1
28_1_1_20170116171301974,28,1,1
28_1_1_20170116175812597,28,1,1
28_1_1_20170116180035164,28,1,1
28_1_1_20170116215513416,28,1,1
28_1_1_20170116223115624,28,1,1
28_1_1_20170116225020910,28,1,1
28_1_1_20170116225303264,28,1,1
28_1_1_20170116231107181,28,1,1
28_1_1_20170116231251529,28,1,1
28_1_1_20170116231836061,28,1,1
28_1_1_20170116232347382,28,1,1
28_1_1_20170116234442332,28,1,1
28_1_1_20170116234825295,28,1,1
28_1_1_20170116235605486,28,1,1
28_1_1_20170117010436105,28,1,1
28_1_1_20170117020151221,28,1,1
28_1_1_20170117020401850,28,1,1
28_1_1_20170117020405380,28,1,1
28_1_1_20170117020409415,28,1,1
28_1_1_20170117020424778,28,1,1
28_1_1_20170117020448529,28,1,1
28_1_1_20170117020452350,28,1,1
28_1_1_20170117021633232,28,1,1
28_1_1_20170117022158414,28,1,1
28_1_1_20170117022211139,28,1,1
28_1_1_20170117022228379,28,1,1
28_1_1_20170117022229804,28,1,1
28_1_1_20170117022232281,28,1,1
28_1_1_20170117022248705,28,1,1
28_1_1_20170117121837397,28,1,1
28_1_1_20170117121917805,28,1,1
28_1_1_20170117121931617,28,1,1
28_1_1_20170117125929515,28,1,1
28_1_1_20170117131034507,28,1,1
28_1_1_20170117140921395,28,1,1
28_1_1_20170117165607911,28,1,1
28_1_1_20170117180712098,28,1,1
28_1_1_20170117183617983,28,1,1
28_1_1_20170117190456347,28,1,1
28_1_2_20170104020633108,28,1,2
28_1_2_20170104020746876,28,1,2
28_1_2_20170104020754708,28,1,2
28_1_2_20170104020939196,28,1,2
28_1_2_20170104021520301,28,1,2
28_1_2_20170104021739676,28,1,2
28_1_2_20170104021815094,28,1,2
28_1_2_20170104022917342,28,1,2
28_1_2_20170104023041166,28,1,2
28_1_2_20170105000553851,28,1,2
28_1_2_20170105162338411,28,1,2
28_1_2_20170105162418251,28,1,2
28_1_2_20170108224230864,28,1,2
28_1_2_20170109002652355,28,1,2
28_1_2_20170109141410232,28,1,2
28_1_2_20170116161312148,28,1,2
28_1_2_20170116161343328,28,1,2
28_1_2_20170116161415319,28,1,2
28_1_2_20170116161754709,28,1,2
28_1_2_20170116161924643,28,1,2
28_1_2_20170116161950375,28,1,2
28_1_2_20170116162143001,28,1,2
28_1_2_20170116162147060,28,1,2
28_1_2_20170116162403898,28,1,2
28_1_2_20170116162424590,28,1,2
28_1_2_20170116162435106,28,1,2
28_1_2_20170116162603184,28,1,2
28_1_2_20170116162607800,28,1,2
28_1_2_20170116162611736,28,1,2
28_1_2_20170116162739672,28,1,2
28_1_2_20170116162858818,28,1,2
28_1_2_20170116162955090,28,1,2
28_1_2_20170116163016525,28,1,2
28_1_2_20170116163110033,28,1,2
28_1_2_20170116163327403,28,1,2
28_1_2_20170116163407435,28,1,2
28_1_2_20170116163724905,28,1,2
28_1_2_20170116163844508,28,1,2
28_1_2_20170116163936289,28,1,2
28_1_2_20170116164200987,28,1,2
28_1_2_20170116164204569,28,1,2
28_1_2_20170116164230103,28,1,2
28_1_2_20170116164237338,28,1,2
28_1_2_20170116164331837,28,1,2
28_1_2_20170116164515900,28,1,2
28_1_2_20170116164519017,28,1,2
28_1_2_20170116164524917,28,1,2
28_1_2_20170116164529258,28,1,2
28_1_2_20170116164552683,28,1,2
28_1_2_20170116164556009,28,1,2
28_1_2_20170116164602956,28,1,2
28_1_2_20170116164612760,28,1,2
28_1_2_20170116164621666,28,1,2
28_1_2_20170116164637415,28,1,2
28_1_2_20170116164640416,28,1,2
28_1_2_20170116164649902,28,1,2
28_1_2_20170116164653714,28,1,2
28_1_2_20170116164703724,28,1,2
28_1_2_20170116164716297,28,1,2
28_1_2_20170116164719711,28,1,2
28_1_2_20170116164741320,28,1,2
28_1_2_20170116164759142,28,1,2
28_1_2_20170116165117020,28,1,2
28_1_2_20170116165121497,28,1,2
28_1_2_20170116165125979,28,1,2
28_1_2_20170116165133825,28,1,2
28_1_2_20170116165143580,28,1,2
28_1_2_20170116165147900,28,1,2
28_1_2_20170116165438870,28,1,2
28_1_2_20170116165503355,28,1,2
28_1_2_20170116165514344,28,1,2
28_1_2_20170116165530274,28,1,2
28_1_2_20170116165553955,28,1,2
28_1_2_20170116165557121,28,1,2
28_1_2_20170116165616595,28,1,2
28_1_2_20170116165649025,28,1,2
28_1_2_20170116165935678,28,1,2
28_1_2_20170116170001611,28,1,2
28_1_2_20170116170809755,28,1,2
28_1_2_20170116170932358,28,1,2
28_1_2_20170116170937606,28,1,2
28_1_2_20170116171149086,28,1,2
28_1_2_20170116171525335,28,1,2
28_1_2_20170116171528109,28,1,2
28_1_2_20170116171538104,28,1,2
28_1_2_20170116171710952,28,1,2
28_1_2_20170116172433974,28,1,2
28_1_2_20170116172552663,28,1,2
28_1_2_20170116172601009,28,1,2
28_1_2_20170116175301913,28,1,2
28_1_2_20170116175308931,28,1,2
28_1_2_20170116175454615,28,1,2
28_1_2_20170116175834466,28,1,2
28_1_2_20170116175907657,28,1,2
28_1_2_201701161846515488,28,1,2
28_1_2_20170116184835533,28,1,2
28_1_2_20170116190033925,28,1,2
28_1_2_20170116190041109,28,1,2
28_1_2_20170116190118355,28,1,2
28_1_2_20170116190119282,28,1,2
28_1_2_20170116190120209,28,1,2
28_1_2_20170116190120925,28,1,2
28_1_2_20170116190127787,28,1,2
28_1_2_20170116190129400,28,1,2
28_1_2_20170116190130252,28,1,2
28_1_2_20170116190131133,28,1,2
28_1_2_20170116190142300,28,1,2
28_1_2_20170116190143221,28,1,2
28_1_2_20170116191639838,28,1,2
28_1_2_20170116192003103,28,1,2
28_1_2_20170116192106479,28,1,2
28_1_2_20170116192305668,28,1,2
28_1_2_20170116192600926,28,1,2
28_1_2_20170116192755650,28,1,2
28_1_2_20170116192959114,28,1,2
28_1_2_20170116222623761,28,1,2
28_1_2_20170117142716618,28,1,2
28_1_3_20170104192939143,28,1,3
28_1_3_20170104220307950,28,1,3
28_1_3_20170104221016727,28,1,3
28_1_3_20170104222837663,28,1,3
28_1_3_20170104223216158,28,1,3
28_1_3_20170104223241929,28,1,3
28_1_3_20170104223337415,28,1,3
28_1_3_20170104223430207,28,1,3
28_1_3_20170104223510151,28,1,3
28_1_3_20170104223537760,28,1,3
28_1_3_20170104223603809,28,1,3
28_1_3_20170104231422265,28,1,3
28_1_3_20170104231433217,28,1,3
28_1_3_20170104231509930,28,1,3
28_1_3_20170104231853785,28,1,3
28_1_3_20170104232440417,28,1,3
28_1_3_20170104232916497,28,1,3
28_1_3_20170104232946267,28,1,3
28_1_3_20170104235045746,28,1,3
28_1_3_20170109131950179,28,1,3
28_1_3_20170109132327888,28,1,3
28_1_3_20170109132749602,28,1,3
28_1_3_20170109132821495,28,1,3
28_1_3_20170109132916902,28,1,3
28_1_3_20170109133054332,28,1,3
28_1_3_20170109134902771,28,1,3
28_1_3_20170109140238810,28,1,3
28_1_3_20170109141400528,28,1,3
28_1_3_20170109142213006,28,1,3
28_1_3_20170116162504864,28,1,3
28_1_3_20170117141635345,28,1,3
28_1_3_20170117144207130,28,1,3
28_1_3_20170117180631161,28,1,3
28_1_3_20170117180646529,28,1,3
28_1_3_20170117180649497,28,1,3
28_1_3_20170117183503510,28,1,3
28_1_3_20170117184127794,28,1,3
28_1_3_20170117184807423,28,1,3
28_1_3_20170119144214613,28,1,3
28_1_3_20170119152713848,28,1,3
28_1_3_20170119154512882,28,1,3
28_1_3_20170119164514645,28,1,3
28_1_3_20170119194448739,28,1,3
28_1_3_20170119194459995,28,1,3
28_1_3_20170119194616045,28,1,3
28_1_3_20170119194821963,28,1,3
28_1_3_20170119194924075,28,1,3
28_1_3_20170119194934347,28,1,3
28_1_3_20170119194940491,28,1,3
28_1_3_20170119194949914,28,1,3
28_1_3_20170119195000849,28,1,3
28_1_3_20170119195053979,28,1,3
28_1_3_20170119195054803,28,1,3
28_1_3_20170119195056083,28,1,3
28_1_3_20170119195056772,28,1,3
28_1_3_20170119195058029,28,1,3
28_1_3_20170119195058724,28,1,3
28_1_3_20170119195100723,28,1,3
28_1_3_20170119195103018,28,1,3
28_1_3_20170119195103765,28,1,3
28_1_3_20170119195104372,28,1,3
28_1_3_20170119195104970,28,1,3
28_1_3_20170119195105802,28,1,3
28_1_3_20170119195107761,28,1,3
28_1_3_20170119195110339,28,1,3
28_1_3_20170119204506255,28,1,3
28_1_3_20170119204738880,28,1,3
28_1_3_20170119210052807,28,1,3
28_1_3_20170120220537315,28,1,3
28_1_4_20170103181212270,28,1,4
28_1_4_20170103182235849,28,1,4
28_1_4_20170103182238570,28,1,4
28_1_4_20170103225940625,28,1,4
28_1_4_20170103225950647,28,1,4
28_1_4_20170103230506947,28,1,4
28_1_4_20170103235043691,28,1,4
28_1_4_20170103235557846,28,1,4
28_1_4_20170103235832524,28,1,4
28_1_4_20170104000708986,28,1,4
28_1_4_20170104165215184,28,1,4
28_1_4_20170105164121996,28,1,4
28_1_4_20170109003009492,28,1,4
28_1_4_20170117120426927,28,1,4
28_1_4_20170117143635625,28,1,4
28_1_4_20170117145659083,28,1,4
28_1_4_20170117170432153,28,1,4
28_1_4_20170117202422103,28,1,4
28_1_4_20170117202425055,28,1,4
28_1_4_20170117202452072,28,1,4
28_1_4_20170117202538583,28,1,4
28_1_4_20170117202541845,28,1,4
28_1_4_20170117202544912,28,1,4
28_1_4_20170117202546775,28,1,4
28_1_4_20170117202550286,28,1,4
28_1_4_20170117202552000,28,1,4
28_1_4_20170117202558575,28,1,4
28_1_4_20170117202601469,28,1,4
28_1_4_20170117202604343,28,1,4
28_1_4_20170117202606048,28,1,4
29_0_0_20170102233617277,29,0,0
29_0_0_20170103181910385,29,0,0
29_0_0_20170103182333545,29,0,0
29_0_0_20170103182336026,29,0,0
29_0_0_20170104165027441,29,0,0
29_0_0_20170104165110771,29,0,0
29_0_0_20170104165154897,29,0,0
29_0_0_20170104165350776,29,0,0
29_0_0_20170104165947522,29,0,0
29_0_0_20170104170138033,29,0,0
29_0_0_20170104170512993,29,0,0
29_0_0_20170104170538793,29,0,0
29_0_0_20170104184656046,29,0,0
29_0_0_20170104192430041,29,0,0
29_0_0_20170104192604087,29,0,0
29_0_0_20170104201127146,29,0,0
29_0_0_20170104201134466,29,0,0
29_0_0_20170104201322098,29,0,0
29_0_0_20170104202110730,29,0,0
29_0_0_20170104202211753,29,0,0
29_0_0_20170104205704132,29,0,0
29_0_0_20170104230319649,29,0,0
29_0_0_20170104235501676,29,0,0
29_0_0_20170105163720435,29,0,0
29_0_0_20170105163908828,29,0,0
29_0_0_20170105164610203,29,0,0
29_0_0_20170107212101093,29,0,0
29_0_0_20170108223214078,29,0,0
29_0_0_20170108230158864,29,0,0
29_0_0_20170109002204336,29,0,0
29_0_0_20170109002204936,29,0,0
29_0_0_20170109013328101,29,0,0
29_0_0_20170113210605445,29,0,0
29_0_0_20170114032035047,29,0,0
29_0_0_20170114033106398,29,0,0
29_0_0_20170116024240065,29,0,0
29_0_0_20170116164921650,29,0,0
29_0_0_20170116182424711,29,0,0
29_0_0_20170116190029257,29,0,0
29_0_0_20170116192103987,29,0,0
29_0_0_20170116192401102,29,0,0
29_0_0_20170116205219294,29,0,0
29_0_0_20170116214245025,29,0,0
29_0_0_20170116214300022,29,0,0
29_0_0_20170116214417558,29,0,0
29_0_0_20170116221002399,29,0,0
29_0_0_20170116221737674,29,0,0
29_0_0_20170116221741960,29,0,0
29_0_0_20170116224736533,29,0,0
29_0_0_20170116225141614,29,0,0
29_0_0_20170116233154004,29,0,0
29_0_0_20170117010514579,29,0,0
29_0_0_20170117010705850,29,0,0
29_0_0_20170117020823000,29,0,0
29_0_0_20170117094526002,29,0,0
29_0_0_20170117094750881,29,0,0
29_0_0_20170117104629440,29,0,0
29_0_0_20170117105025711,29,0,0
29_0_0_20170117120410064,29,0,0
29_0_0_20170117120414669,29,0,0
29_0_0_20170117120426927,29,0,0
29_0_0_20170117120546242,29,0,0
29_0_0_20170117121824742,29,0,0
29_0_0_20170117122015236,29,0,0
29_0_0_20170117122016549,29,0,0
29_0_0_20170117122023099,29,0,0
29_0_0_20170117122025363,29,0,0
29_0_0_20170117123720494,29,0,0
29_0_0_20170117130607527,29,0,0
29_0_0_20170117130617573,29,0,0
29_0_0_20170117171827563,29,0,0
29_0_0_20170117180725353,29,0,0
29_0_0_20170117180729137,29,0,0
29_0_0_20170117180808770,29,0,0
29_0_0_20170117180833219,29,0,0
29_0_0_20170117180839466,29,0,0
29_0_0_20170117180842036,29,0,0
29_0_0_20170117180851443,29,0,0
29_0_0_20170117180854265,29,0,0
29_0_0_20170117180855986,29,0,0
29_0_0_20170117180857403,29,0,0
29_0_0_20170117180900108,29,0,0
29_0_0_20170117180918673,29,0,0
29_0_0_20170117180920915,29,0,0
29_0_0_20170117180933082,29,0,0
29_0_0_20170117180936418,29,0,0
29_0_0_20170117180942324,29,0,0
29_0_0_20170117180949666,29,0,0
29_0_0_20170117180951076,29,0,0
29_0_0_20170117190157234,29,0,0
29_0_0_20170117202637960,29,0,0
29_0_0_20170117202647791,29,0,0
29_0_0_20170117202649479,29,0,0
29_0_0_20170117202657886,29,0,0
29_0_0_20170119195119659,29,0,0
29_0_0_20170119195149987,29,0,0
29_0_0_20170119195323402,29,0,0
29_0_1_20170103235915646,29,0,1
29_0_1_20170104172519610,29,0,1
29_0_1_20170104202114602,29,0,1
29_0_1_20170104220317630,29,0,1
29_0_1_20170108235740510,29,0,1
29_0_1_20170112214947864,29,0,1
29_0_1_20170113133129655,29,0,1
29_0_1_20170113133201673,29,0,1
29_0_1_20170113133331563,29,0,1
29_0_1_20170113134101015,29,0,1
